1383;5045
7787;6133
3614;8318
1246;4955
7087;3286
6000;4581
2033;1373
2038;1242
8580;2299
3909;8175
5602;1785
1538;4346
2362;5728
6264;250
125;7510
2045;6533
5002;5068
6685;3798
217;1613
5009;6104
8528;5280
3648;2853
4696;1
204;6472
2099;8616
7865;8388
3411;4287
1538;5950
6554;4479
7139;6815
8565;8223
5681;5435
7286;3616
7366;956
6570;2348
1187;5598
4900;1548
5954;6828
1373;4931
6232;5357
1095;374
5531;3859
979;2341
793;2369
6799;2899
3572;1271
7477;7591
748;1537
4862;5472
5960;5002
1106;4774
8388;7262
4447;5162
1730;7839
7312;1512
5578;2707
902;2910
8142;8571
6736;2038
6256;224
3457;797
7230;5305
4842;7318
4484;8523
1397;1811
6576;1995
2173;6184
238;5523
4381;7327
1397;7528
7118;7811
7528;1136
6953;6809
7106;954
6096;5937
7638;1977
5280;6799
6815;2235
6385;5976
554;3515
6946;898
346;807
7375;3987
4686;4105
7709;2959
6997;3801
2731;7976
5012;1052
4542;7603
5126;2540
6799;1452
2999;5011
6484;5858
6946;2979
2283;4171
166;390
8323;6763
4931;3111
4194;3089
1373;7518
3523;2581
7392;1379
652;5283
5470;1990
7815;6089
5476;6221
1850;3425
3117;1710
3805;5993
2099;3268
3457;5860
4025;321
231;2684
3394;4536
6574;7638
4220;5990
3271;1811
6350;2678
3912;3271
3117;4931
2026;7968
5623;3943
4850;8353
6864;7448
3681;4153
1870;5145
5187;5419
5801;6332
4955;7504
3521;8041
2033;4465
8153;7292
6875;8491
7711;797
3476;4035
6270;317
2849;7624
7327;5140
3461;1262
8388;4082
256;5539
7297;7768
5310;118
4708;1836
3391;8120
7309;7849
3047;418
376;1961
315;6810
4150;6373
4406;6291
8616;1246
2059;7425
8153;3791
3898;4659
1773;5333
6040;1257
3309;1025
5258;3178
7998;1431
3766;5041
8630;6906
2605;166
193;7635
5282;3628
4646;8214
8336;711
7479;7577
638;7322
595;1693
2362;8267
2510;2912
1768;668
5866;5757
3521;3435
5960;2329
6347;5930
4954;3094
8158;7520
3655;1025
6006;5425
3288;3301
474;592
7273;5784
6599;2728
4037;3709
5852;3772
7228;6647
5930;827
64;2339
7986;6339
246;1466
6018;5057
7199;5839
7085;7303
7859;5836
8355;1779
7412;6449
1594;3887
6391;741
7835;2132
3457;6949
5534;2339
1347;4832
1831;1951
1693;1678
6937;8413
5990;263
3362;6089
6212;1678
7665;3636
6;7698
6263;929
3100;6701
3891;6602
2103;7719
4762;7890
6235;3712
1214;3777
4153;2265
8616;872
158;4082
6691;6926
7638;1219
5299;8338
4824;253
639;588
7837;4332
1158;6850
4850;6089
5942;6908
8411;2050
8426;3401
4761;2513
1553;7141
1246;114
6210;1683
5082;4087
158;7796
7087;5057
8415;4323
2999;4857
7802;629
1149;1373
5342;5187
1325;2362
4610;1821
712;4584
6985;2737
1148;6458
4427;780
4621;7348
6509;4800
1981;251
5531;6208
5142;2434
5342;8469
531;3386
782;4346
1964;1150
596;6875
2479;2956
943;5193
4246;418
8355;1824
8067;4084
7203;8299
6326;8179
568;7372
1286;3271
562;7115
5136;5552
1098;8491
591;2645
6973;2329
7392;1846
1539;4709
5254;1995
7650;5534
7069;3289
4753;1530
