7321;73
1860;88
4858;88
154;3377
8059;158
7357;189
213;7591
370;3487
370;6993
7503;370
418;73
418;1246
5097;418
4562;515
527;6991
2028;559
1077;699
6171;748
885;751
5655;751
751;8375
1815;870
870;3377
2231;898
8353;898
952;3144
7087;952
3362;963
1020;6270
1033;3035
6910;1033
7434;1033
1142;5419
870;1164
2861;1164
5310;1164
6029;1164
1164;7447
1246;5097
1322;4540
4560;1322
1347;2962
1347;4329
4431;1347
2981;1408
4116;1455
2108;1512
8411;1512
1535;2215
7001;1535
1755;1703
8170;1703
1860;1755
7192;1755
1091;1779
5310;1779
6029;1779
1837;952
1837;3404
4214;1837
2599;1855
1860;2605
1932;4923
5089;1932
6202;1932
6808;1932
2006;213
856;2006
2038;6261
2095;2684
2095;7189
2095;7802
5310;2105
5310;2108
2165;793
885;2165
5419;2215
2684;2283
3083;2332
6697;2332
7269;2332
2357;8415
5057;2451
7582;2451
2574;3628
7023;2576
2434;2599
2461;2599
166;2605
7192;2605
7802;2605
2605;8388
2652;5681
2684;2748
88;2748
2748;4329
2959;2847
4045;2847
3362;2861
4286;2867
2867;5580
3377;2938
2959;3488
2981;4723
5429;3010
3031;6261
3041;7112
6268;3076
7321;3076
3144;7087
1779;3246
3246;1932
5473;3246
5552;3246
3349;1932
5403;3349
3353;8267
3377;7416
3404;4214
3416;8210
3487;2748
3487;3010
3487;7248
2847;3488
3507;2847
3488;3507
3518;898
3614;6934
3687;5470
3698;8415
3039;3785
5950;3785
3785;7357
3853;3246
3853;4923
3853;5552
898;3909
3912;3931
4430;3931
5018;3931
3853;3963
6848;3963
4092;4045
4074;3488
4074;3507
4045;4074
2962;4082
4329;4082
7189;4082
4086;7357
2959;4092
4074;4092
7321;4116
4126;6217
2165;4176
7248;4176
559;4194
4214;7087
952;4218
4218;6007
4222;2420
751;4329
4401;6219
4431;3041
7717;4431
4455;5470
4455;8341
4560;370
4560;7248
4560;7503
4562;699
4602;6914
4607;2962
1322;4694
7503;4694
1408;4723
7416;4734
6305;4779
4857;2847
3507;4857
4893;5282
4893;6054
1091;4899
2028;4899
4899;5731
1135;4923
6217;4923
4923;6850
5018;870
7362;5018
2981;5031
7038;5031
5057;4723
5089;3909
5090;898
5097;3076
5575;5097
7375;5097
5575;5104
6268;5104
7106;5254
8325;5254
5310;3377
4401;5310
6219;5310
4086;5403
6202;5403
5403;6631
5429;2095
5429;8170
5435;2434
5435;5681
5473;1779
3377;5473
8334;5473
5575;1455
4116;5575
5575;6268
7375;5575
5577;748
7354;5602
2938;5638
5681;3912
5731;5018
7765;5731
948;5930
5940;793
1535;5942
1768;5942
5930;5942
2108;5950
5277;5950
5310;5950
5950;5403
559;5955
3909;5960
5187;5960
6697;5960
6007;1837
4214;6007
6008;5602
6029;2332
6029;6808
4073;6038
559;6054
6054;1594
6054;6962
6059;6993
7765;6089
2652;6119
6119;6589
6202;3349
2433;6212
5919;6212
6217;1135
6217;6631
6268;5097
7321;6268
2215;6270
2028;6346
3358;6463
5942;6463
6008;6463
6038;6463
96;6589
4050;6631
6631;6697
748;6697
6697;3349
6697;4899
3785;6778
6914;6778
6794;4126
3416;6808
971;6850
6910;793
3487;6910
527;6914
6914;3744
6920;2095
5655;6920
6084;6934
7591;6934
3416;6962
6962;4734
7106;7001
7023;1347
7023;7112
1408;7038
7038;4723
7582;7038
7591;7042
4218;7087
4176;7112
7139;96
5940;7189
7192;2283
7192;7023
5429;7248
7248;5940
7269;3744
7307;5090
5575;7321
7321;7375
7354;3569
6631;7354
7849;7362
6697;7364
7447;7364
7364;8287
8553;7364
7403;748
7403;3744
7416;5638
7434;1860
7434;6920
7447;559
971;7461
7463;3349
7503;3487
7717;7503
4723;7582
7641;6778
7717;1322
7765;8152
4694;7831
5940;7831
7831;8120
7831;8375
7849;870
3416;7948
7591;7948
7715;8059
8082;6270
5282;8083
8086;2605
751;8120
753;8121
1594;8152
3377;8152
8072;8152
5731;8177
4764;8267
971;8287
8553;8287
8325;5277
8325;6934
1860;8375
8388;793
6920;8388
3416;8553
6029;8571
6633;8571
5;2548
5;4854
5;7849
8045;5
213;4071
213;5345
4954;277
285;2988
3979;285
410;4585
5;428
2919;428
7414;428
7849;428
454;3362
672;5254
883;1837
454;893
143;1020
7053;1020
1033;3035
1033;4634
3097;1076
4379;1076
3983;1408
3474;1481
1033;1496
1496;3035
1496;4037
143;1563
1657;2182
1020;1768
3060;1768
1799;4045
2182;4045
4071;2182
2379;893
7971;2379
5057;2513
2548;2919
285;2623
5428;2623
6187;2623
2693;4703
4948;2846
8627;2988
6147;3035
3047;1033
3060;1020
3097;3655
344;3144
3144;1408
3225;672
3225;5254
3309;4071
5345;3309
7441;3309
7453;3362
3474;3035
3474;4634
6035;3474
7087;3572
1408;3682
3682;3572
3979;2988
3979;4585
6187;3979
4071;3980
3983;3144
3995;3362
1033;4037
3035;4037
3047;4037
1657;4045
4045;4071
3060;4138
1837;4214
4138;4286
3655;4379
2693;4585
4703;4585
7038;4585
1481;4634
2693;4703
4585;4703
7414;4854
4854;8045
4948;883
4214;4948
4954;1076
4954;3097
4379;4954
1837;5057
5847;5254
7901;5254
5;5272
4854;5272
5428;2988
4585;5428
6187;5428
5428;8627
5847;672
6035;4037
6147;6035
6035;8435
5;6117
8045;6117
6147;3047
6147;4037
6187;4585
6867;5254
6867;7901
3979;7038
5428;7038
4138;7053
1408;7087
3682;7087
6867;7186
5;7414
1932;7441
7453;454
893;7453
3995;7453
7849;4854
7414;7849
8045;7849
428;8045
8045;2919
8318;3225
8435;3047
2623;8618
285;8627
4585;8627
5289;56
56;7416
7955;64
8347;64
111;414
113;7664
405;166
5614;187
199;3678
6931;199
232;7473
277;2623
6125;313
6734;313
405;2215
2532;405
5057;405
405;7087
4484;414
1146;454
6;488
488;8150
6211;536
559;2642
7593;559
559;8353
675;3463
7938;675
714;7366
726;4900
2404;772
772;2912
3669;772
782;876
6754;782
8072;782
799;7664
876;690
1503;876
8175;876
898;2986
2548;918
4484;918
3213;1029
7416;1029
1029;8388
3155;1037
5412;1037
7955;1037
1373;1045
7518;1045
3330;1057
1045;1098
4719;1098
7741;1098
1142;1768
3479;1142
1142;4037
1142;4432
1142;4850
1142;5919
1142;7228
1146;1155
5156;1155
5627;1286
8553;1286
1297;6589
5356;1298
1302;5914
1323;2536
1331;2957
1373;6346
7965;1397
254;1455
3404;1455
1765;1462
1473;559
3787;1481
8095;1481
5090;1492
1492;5598
1503;782
6754;1503
