0;1
2;3
4;5
6;7
8;9
10;11
12;13
14;15
16;17
18;19
20;21
22;23
24;25
26;27
28;29
30;31
32;33
34;35
36;37
38;39
40;41
42;43
44;45
46;47
48;49
50;51
52;53
54;55
56;57
58;59
60;61
62;63
64;65
66;67
68;69
70;71
72;73
74;75
76;77
78;79
80;81
82;83
84;85
86;87
88;89
90;91
92;93
94;95
96;97
98;99
100;101
102;103
104;105
106;107
108;109
110;111
112;113
113;114
111;115
109;116
107;117
105;118
103;119
120;101
99;1
97;3
95;5
93;7
91;9
11;89
87;13
85;15
83;17
19;81
21;79
77;23
75;25
27;73
71;29
31;69
67;33
35;65
63;37
61;39
59;41
57;43
55;45
53;47
51;49
114;49
115;47
116;45
117;43
118;41
119;39
37;101
65;1
33;3
5;69
7;29
73;9
25;89
13;23
79;15
81;17
17;49
47;15
45;23
43;89
41;9
29;39
101;69
1;3
49;3
69;15
23;39
9;89
89;3
15;39
39;3
121;99
107;58
122;123
68;111
110;115
124;15
125;126
127;83
46;5
128;129
130;39
102;49
131;132
133;134
37;51
28;55
88;63
91;77
135;136
137;35
97;9
2;59
138;93
139;118
140;78
141;19
27;142
143;144
145;53
103;146
95;75
47;147
148;21
149;109
150;151
85;23
152;120
25;61
13;153
154;155
65;156
157;17
80;114
158;67
159;79
29;66
160;33
161;119
30;73
162;62
89;62
73;163
31;119
33;117
69;66
79;3
67;164
114;45
17;52
156;41
155;165
153;166
167;61
11;120
99;23
58;151
109;123
111;21
147;115
75;15
146;126
53;83
144;5
129;142
19;39
78;49
118;132
93;134
59;51
9;55
35;63
77;136
136;62
63;163
119;55
51;117
134;66
132;3
164;49
39;45
52;142
5;41
83;165
166;126
15;61
115;120
21;23
151;123
62;123
163;23
120;55
117;61
126;66
165;3
49;41
45;142
123;142
41;23
55;3
66;61
142;61
23;3
3;61
168;162
124;169
170;119
171;114
172;77
173;144
152;123
174;63
175;136
176;118
95;15
29;101
177;75
56;80
178;151
179;2
180;43
78;45
181;31
68;73
112;17
182;183
103;88
137;184
161;16
37;154
185;115
186;164
104;166
187;52
109;145
66;82
91;21
188;11
28;10
27;30
189;5
190;48
19;147
191;135
57;55
3;148
141;41
156;53
192;79
111;33
9;89
107;65
193;81
35;97
194;150
138;62
195;47
60;163
22;13
143;51
196;93
197;167
167;23
93;198
25;51
13;120
69;163
47;117
62;162
169;150
119;97
81;114
77;65
144;89
123;33
63;79
53;136
118;41
148;15
55;101
135;75
80;147
48;151
2;5
30;43
10;45
11;31
21;73
82;17
183;145
52;88
184;166
16;164
154;115
115;23
198;164
166;51
120;88
145;163
17;117
73;162
150;31
97;45
114;43
65;5
89;151
33;147
75;79
136;101
41;15
15;23
101;164
51;79
88;147
151;163
5;117
162;43
45;31
23;31
43;164
79;117
147;163
163;31
117;164
31;164
199;13
200;19
201;15
2;81
164;154
158;97
88;78
171;202
203;61
17;204
205;129
57;39
206;59
207;66
208;135
67;84
189;163
151;145
166;209
198;68
210;107
211;7
111;25
212;45
148;123
103;114
147;119
213;52
106;73
21;126
71;214
113;33
215;167
104;216
162;141
53;115
217;27
218;49
62;24
63;117
3;120
219;152
220;30
77;51
8;192
221;41
174;47
222;223
9;109
224;44
79;43
143;156
225;132
82;116
226;128
128;16
116;23
132;89
156;11
43;101
44;31
109;136
5;223
47;142
13;41
192;19
15;51
30;81
152;154
97;120
78;117
24;202
61;49
204;27
129;115
141;39
59;216
66;167
33;135
214;84
163;126
145;73
209;52
119;68
107;114
7;123
25;45
16;45
23;123
114;89
68;11
52;101
73;31
136;126
223;84
135;142
41;167
216;19
51;39
81;115
27;154
120;49
117;202
202;45
123;49
154;89
11;115
39;101
31;19
167;126
84;142
142;45
126;49
89;19
115;101
101;45
19;49
49;45
227;228
229;230
122;48
184;149
209;14
231;30
152;29
232;154
233;234
235;236
201;82
237;238
239;26
24;25
21;240
6;73
241;80
242;90
243;147
189;199
244;245
246;247
248;249
107;85
95;250
192;146
251;252
144;253
22;254
47;255
112;256
256;89
255;75
254;162
253;257
252;111
146;155
250;135
85;97
249;153
247;15
245;67
199;156
147;126
90;101
214;80
88;73
240;132
25;9
26;185
238;43
258;82
236;167
234;51
154;17
140;29
30;19
14;164
259;149
48;217
230;151
129;228
71;260
103;123
102;52
261;139
115;113
42;145
163;77
262;117
141;263
78;28
148;41
13;93
62;99
116;66
137;223
264;27
35;3
265;59
266;161
120;81
128;118
119;180
165;166
205;198
267;91
268;63
269;134
55;114
204;110
216;143
11;57
5;136
160;53
89;53
75;136
57;162
143;257
110;111
155;114
135;134
63;97
91;153
15;198
67;166
156;180
118;126
81;101
161;80
73;59
132;3
9;27
185;223
66;43
99;82
93;167
41;51
28;17
263;29
117;19
164;77
149;145
113;217
139;151
228;52
123;260
260;53
52;136
151;162
217;257
145;111
114;77
19;134
29;97
153;17
51;198
166;167
82;180
126;43
223;101
80;27
3;59
53;59
27;136
162;101
257;43
180;111
77;167
134;198
17;97
59;97
136;198
167;101
111;43
97;43
101;198
43;198
