199;467
509;488
466;53
113;485
489;346
269;493
255;536
577;354
191;127
23;0
463;427
341;152
445;73
87;473
51;395
453;14
488;493
53;0
473;485
467;395
536;152
427;127
14;346
354;73
152;0
485;127
395;493
346;73
0;127
73;493
127;493
514;172
102;27
77;155
372;70
669;335
573;677
54;157
379;114
90;225
12;468
461;58
490;162
32;17
550;78
27;157
70;155
162;114
225;58
468;677
78;335
426;17
465;172
155;58
335;677
172;114
157;17
114;58
677;17
58;17
443;64
657;441
125;448
652;456
476;398
343;117
714;351
667;439
436;491
608;474
656;220
62;437
431;76
457;479
348;139
89;542
398;456
117;448
64;441
474;479
139;491
351;439
220;76
542;437
437;441
479;448
491;76
439;456
448;441
456;76
441;76
750;550
469;70
488;489
351;461
577;466
751;480
8;485
225;463
356;657
436;27
445;742
704;425
427;199
341;479
354;117
669;458
485;461
550;199
489;479
425;70
480;466
657;463
742;27
117;458
463;27
466;70
461;479
458;199
27;479
199;70
479;70
416;74
77;514
752;53
255;54
372;477
51;438
433;58
191;78
476;155
114;12
269;79
157;162
158;470
366;468
58;78
54;12
514;470
79;53
74;468
155;438
47;162
477;447
12;53
438;447
162;470
78;468
468;470
447;53
470;53
12;550
191;464
472;89
546;114
104;456
658;474
102;158
444;492
461;55
467;64
493;491
155;481
27;372
514;473
505;356
73;453
354;76
113;189
0;157
441;468
47;53
302;536
125;434
379;90
669;117
440;470
180;432
458;448
485;63
431;479
335;665
162;450
573;657
351;342
437;465
750;78
466;139
366;152
463;506
439;77
87;436
269;54
41;509
74;62
645;433
742;438
477;427
416;172
751;343
457;480
752;51
105;79
667;127
577;58
488;542
681;346
543;476
677;445
341;469
652;70
398;199
255;225
447;220
489;17
53;90
434;63
158;481
491;456
432;473
64;55
536;157
448;468
492;114
356;550
189;453
117;665
474;372
479;76
450;470
89;464
343;51
476;172
433;480
542;436
139;427
152;465
199;225
445;17
79;469
54;506
62;342
70;220
346;58
509;78
77;657
127;438
90;468
481;63
157;456
470;76
453;550
372;464
473;55
665;114
469;436
438;78
465;427
506;657
480;17
225;58
51;342
172;220
468;63
550;55
456;76
464;114
657;58
427;17
78;436
342;220
114;76
63;55
17;58
220;436
76;55
436;58
55;58
467;102
0;488
427;484
500;117
439;448
658;155
652;550
372;506
191;657
672;32
125;27
152;473
550;51
102;157
32;484
117;448
506;473
657;468
73;27
488;155
448;157
484;51
27;473
155;468
51;157
473;468
468;157
349;343
753;180
638;579
450;577
744;591
480;331
441;457
754;665
616;453
353;348
704;542
680;351
491;356
755;64
444;440
756;87
351;665
591;453
579;356
457;343
542;348
440;577
180;87
331;64
356;577
665;64
348;453
343;87
64;577
453;87
577;87
78;225
461;335
416;372
514;477
53;127
438;255
490;433
74;427
464;51
542;12
468;54
157;62
127;427
114;477
62;12
447;51
54;335
465;433
89;225
372;255
335;477
225;12
255;433
51;427
433;12
477;427
427;12
660;449
302;425
502;269
667;588
424;445
451;115
8;113
509;23
354;691
243;518
567;684
377;383
495;476
104;199
669;195
663;14
113;23
269;115
518;691
425;588
449;476
199;684
383;445
14;195
691;23
476;195
684;588
445;115
195;23
115;588
588;23
489;113
463;480
180;155
437;436
492;199
601;102
104;27
509;445
302;588
510;567
476;41
269;17
458;354
676;493
677;470
536;366
113;480
567;155
588;199
17;27
41;493
